,Year,Country,교육_초등학교 순취학률_ODA,교육_초등학교 이수율_ODA,보건_영아 사망률_ODA,보건_신생아 사망률_ODA,보건_기대 수명_ODA,생산_서비스업 부가가치_ODA,생산_제조업 부가가치_ODA,생산_농작물 생산지수_ODA,생산_가축 생산지수_ODA,경제_1인당 GDP_ODA,빈곤 및 사회복지_빈곤율_ODA,빈곤 및 사회복지_1인당 GNI_ODA,빈곤 및 사회복지_의료 접근성_ODA,환경/기후_재생 에너지 사용률_ODA,환경/기후_대기오염 지수_ODA,환경/기후_CO2 배출량_ODA,new_cases_per_million,new_deaths_per_million,stringency_index,natural_disaster_count,log_battle_deaths,정부효율성,실업률,소득 불평등,정치 안정성,도시화율,환경적 지속가능성,인구밀도,산림면적 비율,농업 부가가치 비중,산업 부가가치 비중,작물 생산 지수,식량 생산 지수,"연간 물가상승률 (CPI 기준, %)",GDP 대비 공교육 지출 비율 (%),"인구 1,000명당 간호사 및 조산사 수",GDP 대비 보건 지출 비율 (%),정부예산 중 교육비 비중,중등학교 총등록률
147,2015,Comoros,3.149127,3.149127,3.542016,2.279366,1.26265,0.012892,0.008029,2.184588,2.184588,9.964122,19.656443,12.348534,9.342167,3.915118,3.915118,3.915118,0.0,0.0,0.0,0.0,0.0,-1.6414749622345,4.121,,-0.244471609592438,28.47,,390.479312197743,18.8662009672219,30.5986282117727,10.4084081560234,98.58,98.76,,2.5450599193573,,4.60089922,13.3536500930786,
148,2015,Costa Rica,4.031124,4.031124,0.482892,0.307683,0.175209,5.661824999999999,51.295925,2.947479,2.947479,259.798396,54.496013,4.959852000000001,46.162089,0.008133,0.008133,0.008133,0.0,0.0,0.0,3.0,0.0,0.306554466485977,8.415,48.4,0.669974029064178,76.862,39.89,94.360321190756,57.8345084214649,4.74911042906871,19.967878467693,97.63,98.62,0.801982005099623,6.87349987030029,4.768,7.59196186,23.3734302520752,117.916282653809
149,2015,Cuba,0.911268,0.911268,5.298458,1.948558,3.3499,0.0119,0.270102,7.841683,7.841683,3.10116,32.649661,16.81156,22.968638,5.291815,5.291815,5.291815,0.0,0.0,0.0,2.0,0.0,0.0027549096848815,2.4,,0.634750008583069,76.896,0.08,108.309942363112,30.5859750240154,3.83575415916853,22.3538093576701,101.09,99.48,,8.96333694458008,7.937,12.81404305,15.2635679244995,96.2741470336914
150,2015,Djibouti,5.089476,5.089476,14.098301,7.181558,6.916743,0.06386,0.053626,5.510853,5.510853,51.100503,26.798592,5.277431,18.061543,37.827675,37.827675,37.827675,0.0,0.0,0.0,0.0,0.0,-1.01774251461029,26.07,,-0.447671920061111,77.417,,44.0169542709232,0.241587575496117,1.05900752644099,11.3951494809576,101.23,83.93,-0.847389733971996,3.59894990921021,,3.3475771,8.57643985748291,
151,2015,Dominica,0.060081,0.060081,0.091931,0.086427,0.005504,0.01127,0.0,0.056755,0.056755,3.5530850000000003,1.069498,0.372017,0.697481,8.695399,8.695399,8.695399,0.0,0.0,0.0,1.0,0.0,0.214506790041924,,,1.05443203449249,69.579,,93.88,63.8266666666667,13.5413888147951,11.9415971243125,99.87,99.87,-0.84382698463833,3.40711998939514,6.814,5.15941811,10.2080097198486,93.761589050293
152,2015,Dominican Republic,48.128474,48.128474,251.34547,6.411806,244.933664,7.832619999999999,9.201729,7.689892,7.689892,328.982719,119.101068,84.520993,50.399924,6.027076,6.027076,6.027076,0.0,0.0,0.0,3.0,0.0,-0.394820213317871,7.605,45.2,0.227570921182632,78.566,1.39,215.997288346098,43.5448147381494,5.05883234424627,26.9345632876959,98.71,99.41,0.836746346724557,3.6040027141571,1.248,4.72216797,,79.9378890991211
153,2015,Ecuador,10.857686,10.857686,25.159697,2.737382,22.422315000000005,25.199778,59.499062,43.650146,43.650146,1394.633687,111.762046,57.723271,59.630913,9.115496,9.115496,9.115496,0.0,0.0,0.0,3.0,0.0,-0.394527703523636,3.616,46.0,-0.147344976663589,63.398,7.48,65.4945442100177,51.6153164760831,8.02049629728797,28.0900423392523,106.98,103.22,3.96664623255358,5.10570001602173,2.515,7.76786041,11.572790145874,100.791786193848
154,2015,El Salvador,13.02807,13.02807,18.003803,5.267514,12.736289,9.663351,0.674825,8.273055,8.273055,110.466754,47.635933,33.045437,15.860871,7.791499,7.791499,7.791499,0.0,0.0,0.0,3.0,0.0,-0.285931020975113,3.998,40.6,-0.0204960480332375,69.7,34.7,298.439961389961,29.265444015444,5.52976674016479,25.2889295441979,93.95,96.19,-0.731384487387957,3.90987992286682,1.785,8.75833225,17.2139701843262,70.6981887817383
155,2015,Equatorial Guinea,0.797547,0.797547,3.397152,1.742108,1.655044,0.0,0.009223,0.0,0.0,0.015803,4.328437,4.315821000000001,1.040521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.17907333374023,7.95,,-0.207799196243286,70.616,2.08,51.8332620320856,88.7778966131907,1.88839087566802,59.1005872679086,102.64,102.86,1.67663085315988,,,2.34058237,,
156,2015,Eritrea,1.007198,1.007198,12.712997,11.806431,0.906566,0.009421,0.0,10.301001,10.301001,0.322755,7.538564,7.016601,5.589521,2.08652,2.08652,2.08652,0.0,0.0,0.0,0.0,0.0,-1.67969524860382,5.541,,-0.878453433513641,38.206,0.07,25.6468528978016,8.84524597758958,,,99.32,99.2,,,1.186,4.50776815,,43.2833213806152
157,2015,Eswatini,6.004954,6.004954,9.325017,6.119957,3.20506,0.207116,0.039566,16.917753,16.917753,12.386974,17.989696,6.850491,53.115867,0.05188,0.05188,0.05188,0.0,0.0,0.0,0.0,0.0,-0.540364742279053,23.285,,-0.480209201574326,23.3,0.9,66.4426162790698,28.5755813953488,7.37822632875045,36.9576047456835,100.11,100.19,4.95124493704919,5.35494709014893,3.507,7.05855274,16.4153881072998,79.5160675048828
158,2015,Ethiopia,146.13321399999998,146.13321399999998,463.994073,421.177638,42.816435,35.144406000000004,10.049673,330.220547,330.220547,405.69664,341.16003,147.023726,551.280032,231.000224,231.000224,231.000224,0.0,0.0,0.0,2.0,3.9318256327243257,-0.712037622928619,2.443,35.0,-1.49694204330444,19.428,2.28,92.0367822337439,15.4478434691779,36.0569753905786,16.2977936386153,100.99,101.14,9.56889955968623,5.15336132049561,,3.82316828,23.6640396118164,34.8671396485425
159,2015,Fiji,9.828062,9.828062,17.134852,14.25918,2.875672,0.2977919999999999,0.099801,14.381809,14.381809,7.974836,13.550107,10.773965,3.227139,0.214942,0.214942,0.214942,0.0,0.0,0.0,1.0,0.0,-0.334282904863358,4.291,,0.569660663604736,54.726,,50.2779419813903,60.5703338806787,7.8716240846939,15.1712702717256,107.8,109.41,1.37488542621438,4.80931758880615,2.858,3.32468939,17.3918552398682,87.7612437924439
160,2015,Gabon,1.238218,1.238218,5.195437,3.165639,2.029798,0.028471,0.141896,4.2950040000000005,4.2950040000000005,79.082275,8.8084,2.669972,7.657555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.759362697601318,19.978,,0.0152472918853164,88.118,2.0,7.92094151434005,91.5512089106221,4.31162904410146,48.1836272968661,100.09,100.04,-0.338795188753406,2.82435989379883,,2.65743947,11.6105213165283,
161,2015,Georgia,24.003331,24.003331,18.600079,3.968472,14.631607,16.541954999999998,51.947401,32.493404,32.493404,432.403545,204.504064,125.172739,56.878703,19.453994,19.453994,19.453994,0.0,0.0,0.0,1.0,0.0,0.263111501932144,16.506,36.5,-0.472153753042221,57.448,15.89,65.1750586094685,40.6159159591308,8.54206032187102,19.7698929026282,101.65,102.1,4.00357820695097,3.16487407684326,4.287,7.29130507,14.1098947525024,106.208358764648
162,2015,Ghana,72.207864,72.207864,175.390939,149.20976000000002,26.181179,10.838925,27.688368,155.399158,155.399158,316.58136,419.081585,271.881037,257.488997,345.62744,345.62744,345.62744,0.0,0.0,0.0,2.0,0.0,-0.319785863161087,6.806,,-0.0382289066910744,54.086,5.32,126.114388678914,34.6332073481586,19.9826505985758,31.1193795046839,99.62,99.74,17.1499695007878,3.68874549865723,1.931,4.5429678,23.8087997436523,67.0825874412868
163,2015,Grenada,5.424327,5.424327,0.072192,0.017836,0.0543559999999999,0.0,0.0,3.1487300000000005,3.1487300000000005,11.814571,2.463664,2.44559,0.018074,6.422891000000001,6.422891000000001,6.422891000000001,0.0,0.0,0.0,0.0,0.0,-0.150991275906563,,,0.779747724533081,35.997,,337.282352941176,52.0588235294118,7.42852685072365,12.3242889833279,104.54,103.03,-0.515448031435329,4.23861026763916,,4.64675617,9.90250015258789,101.162788391113
164,2015,Guatemala,23.146586,23.146586,60.50451,46.402531,14.101979,64.813692,23.95442,40.006943,40.006943,13.48264,331.437842,318.349962,29.621106,14.87634,14.87634,14.87634,0.0,0.0,0.0,4.0,0.0,-0.769879937171936,2.506,,-0.654437899589539,49.971,4.66,149.045754012691,33.4621127286301,9.96700317233299,22.7375109673129,101.05,100.54,2.38872032839551,3.03032994270325,0.98,6.00602007,20.3962574005127,54.9180488586426
165,2015,Guinea,16.960136,16.960136,148.487038,142.012674,6.474364,0.009421,1.885436,10.063988,10.063988,38.259556,62.57103,37.414723,35.924627,87.2466,87.2466,87.2466,0.0,0.0,0.0,2.0,0.0,-1.18544518947601,5.224,,-0.386475414037704,35.141,,47.8881246947745,26.0011395083835,18.478241904135,26.3246416118291,100.14,99.94,11.7800825029834,2.51713991165161,0.41,5.80919266,11.5987796783447,35.6580644885684
166,2015,Guinea-Bissau,4.569166,4.569166,27.300699,18.617554,8.683145,0.0,0.703639,4.315449,4.315449,2.872898,19.485152,15.134048,5.844036,16.534688,16.534688,16.534688,0.0,0.0,0.0,0.0,0.0,-1.65444445610046,3.157,,-0.51657909154892,42.123,,63.5297652916074,71.9135846372688,35.1577785508063,12.9268475259906,101.55,100.94,1.47672048910485,,0.539,8.13228226,,
167,2015,Guyana,1.852891,1.852891,1.925337,1.792616,0.132721,0.0,1.043284,0.062888,0.062888,2.949563,5.935017,3.151597,8.697854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.330193787813187,13.004,,-0.139641344547272,26.441,,3.85461518923038,93.7838963677927,25.4431214761023,24.7187387911341,112.19,110.76,-1.00173432776374,3.89569997787476,0.709,4.02264786,17.9194202423096,
168,2015,Haiti,44.225532,44.225532,71.075063,61.096563,9.9785,8.91234,6.774125,73.0773,73.0773,163.187093,186.096646,144.834869,181.218811,76.279625,76.279625,76.279625,0.0,0.0,0.0,3.0,0.0,-2.10139346122742,13.724,,-0.671565055847168,52.427,0.17,381.830261248186,13.1658200290276,17.2198989989619,26.0556909416746,98.69,98.91,6.73184069658997,1.85497999191284,0.286,5.07518148,14.5677795410156,
169,2015,Honduras,26.555603,26.555603,45.068979,35.939914,9.129065,77.22860800000001,16.638504,29.438497,29.438497,139.274323,196.722228,141.974295,42.487291,35.805016,35.805016,35.805016,0.0,0.0,0.0,0.0,0.0,-0.859404504299164,6.147,49.2,-0.472757905721664,55.165,4.89,82.5570202877826,57.7695057645902,12.2159784468116,25.6499709386427,100.39,100.49,3.15783117980923,6.41297006607056,0.65,7.4837904,24.6445598602295,50.0197715759277
170,2015,India,378.145168,378.145168,548.358118,500.780324,47.577794,4.863904,289.507332,594.746458,594.746458,4734.438858,711.505925,125.55964,905.121835,0.187368,0.187368,0.187368,0.0,0.0,0.0,22.0,6.159095388491933,0.0800815001130104,7.631,,-0.954773545265198,32.777,3.16,446.666542669658,23.8222246139668,16.1745081068401,27.34739147794,97.64,98.45,4.90697344127256,4.11499166488647,,3.59565973,16.3342304229736,74.9483337402344
171,2015,Indonesia,164.860289,164.860289,113.677398,98.492767,15.184631,14.961192,215.637518,131.736564,131.736564,5055.487321,1729.676418,1590.419885,206.671305,7.002136999999999,7.002136999999999,7.002136999999999,0.0,0.0,0.0,12.0,0.0,-0.325818121433258,4.514,38.2,-0.619956314563751,53.313,10.19,139.438934572699,50.6135490506354,13.4926435578886,40.0478624042506,101.32,101.74,6.36312113115612,3.58360004425049,1.296,2.92428517,16.7138710021973,88.7822877060453
172,2015,Iraq,26.516772,26.516772,17.139235,12.115614,5.023621,2.38116,31.594573,41.860782,41.860782,749.067437,760.921675,568.5358679999999,170.01093,75.356601,75.356601,75.356601,0.0,0.0,0.0,2.0,9.304103901788343,-1.2022225856781,10.842,,-2.25077962875366,69.921,0.6,86.5194942505436,1.90036118379833,4.19186817517212,45.340288824262,76.18,80.68,1.39333028780309,,1.574,3.15587044,,
173,2015,Jamaica,40.980786,40.980786,0.410119,0.179316,0.2308029999999999,22.007255,4.532892,5.657522999999999,5.657522999999999,97.806958,226.176878,204.118602,24.309378,9.541386,9.541386,9.541386,0.0,0.0,0.0,0.0,0.0,0.294699430465698,8.825,,0.0859657227993011,54.833,0.86,258.775069252078,53.320406278855,6.30833589909362,19.2659776570983,97.31,97.75,3.69154228855725,5.45522022247314,1.501,5.62470436,20.0514793395996,87.4978103637695
174,2015,Jordan,203.782143,203.782143,42.380435000000006,37.791864,4.588571,11.159624,24.93878,22.759606,22.759606,552.888107,532.31884,90.035667,436.741296,506.94079,506.94079,506.94079,0.0,0.0,0.0,0.0,0.0,0.10739266872406,13.075,,-0.606864869594574,90.256,2.03,107.509900878576,1.09822031989187,4.39226865861151,25.2328062594007,103.93,101.4,-0.876851359704049,,,7.4609561,,
175,2015,Kazakhstan,4.732903,4.732903,13.40856,4.142521,9.266039,0.75879,23.109198000000003,64.875338,64.875338,588.4032,768.08707,767.411021,5.29188,0.10528,0.10528,0.10528,0.0,0.0,0.0,1.0,0.0,-0.146881282329559,4.93,26.8,-0.0383530743420124,57.191,1.48,6.69858465755454,1.22549031373856,4.71054741881579,30.8547873936113,98.39,99.14,6.67828585615236,3.33796977996826,7.186,3.04051137,16.8194580078125,102.357932207316
176,2015,Kenya,60.895511,60.895511,243.517538,202.751443,40.766095,12.248109,27.969023,174.445872,174.445872,1098.446898,358.886278,204.694832,693.575046,26.939298,26.939298,26.939298,0.0,0.0,0.0,3.0,3.7612001156935615,-0.393976986408234,2.762,40.8,-1.24134790897369,25.658,16.85,82.7362792985909,6.18900446287381,19.4696147780528,18.8940456983605,98.27,102.07,6.58215429284779,4.9494514465332,0.884,4.76439571,,
177,2015,Kiribati,8.635157,8.635157,2.690464,1.0281,1.662364,0.013426,0.009578,0.514893,0.514893,23.257471,11.469993,5.193274000000001,7.046036,0.220982,0.220982,0.220982,0.0,0.0,0.0,1.0,0.0,-0.378224104642868,,,0.821486234664917,51.619,,144.216049382716,1.45679012345679,22.919663600839,14.7267580401502,90.19,91.1,0.572015743634256,12.1140003204346,,7.21568632,13.747748374939,
178,2015,Kosovo,7.088614,7.088614,7.531667,1.689507,5.84216,1.940279,5.475010999999999,13.945296,13.945296,66.735489,253.321203,208.222879,26.102877,0.207356,0.207356,0.207356,0.0,0.0,0.0,0.0,0.0,-0.424545168876648,,26.5,-0.200406447052956,,,,,7.67716823366887,26.9432328185615,,,-0.536929392740659,,,,,
179,2015,Lebanon,133.169605,133.169605,33.206995,29.656347,3.550648,0.173205,14.151826,30.753688,30.753688,103.839826,227.306149,50.162744,118.875503,3.364542,3.364542,3.364542,0.0,0.0,0.0,3.0,4.343805421853684,-0.40157213807106,9.306,,-1.69836449623108,88.106,1.1,632.694916911046,13.7174975562072,3.28466326670943,15.7051846447457,98.05,98.71,-3.74914524799629,,1.574,7.41596651,,
180,2015,Lesotho,2.581955,2.581955,3.37655,2.28988,1.08667,0.012892,3.087028,2.102537,2.102537,8.946455,30.049536,10.998015,61.384488,3.079788,3.079788,3.079788,0.0,0.0,0.0,0.0,0.0,-0.757916867733002,16.254,,-0.3187076151371,26.908,,69.321837944664,1.13702239789196,3.78190344669127,33.7385657003649,102.87,100.76,3.21844513655931,7.64250230789185,,9.29659843,13.9359951019287,58.589468877336
181,2015,Liberia,39.926622,39.926622,222.271551,215.195872,7.075679,1.322048,0.128241,32.001407,32.001407,282.958476,111.511942,81.586916,55.683123,118.153718,118.153718,118.153718,0.0,0.0,0.0,0.0,0.0,-1.37358951568604,2.557,,-0.817833304405212,49.82,,48.3744912790698,80.6555232558139,34.4037544579447,16.8248454785241,97.33,96.64,7.74869687621322,2.11587476730347,0.1013,10.4594965,,36.6230812072754
182,2015,Libya,3.108111,3.108111,0.652843,0.000791,0.652052,0.0,0.077648,0.007764,0.007764,0.750951,45.835424,13.674861,1.339394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.616771097666571,-1.49434292316437,19.676,,-2.18965125083923,79.27,0.0,3.71223103765757,0.123327687918433,4.3862973349324,34.8289693278703,98.5,100.66,10.4022933588151,,,5.80638647,,
183,2015,Madagascar,34.757652,34.757652,115.860246,111.651928,4.208318,1.0411970000000002,5.142448,47.792913,47.792913,72.55384,77.632859,63.546667,41.741591,207.489345,207.489345,207.489345,0.0,0.0,0.0,3.0,0.0,-1.33208250999451,1.785,,-0.427762925624847,35.193,1.15,43.7035097971812,21.4779821244414,25.7433543337656,18.950884731327,98.43,98.72,7.40419174202129,2.70418834686279,,5.0062542,16.9629096984863,37.9068908691406
184,2015,Malawi,65.568717,65.568717,187.781933,165.859681,21.922252,0.943993,2.779107,127.677349,127.677349,108.912296,110.269085,55.246295,276.84676,27.121881,27.121881,27.121881,0.0,0.0,0.0,4.0,0.0,-0.738582670688629,4.954,,0.0342932753264904,16.313,,181.221754348748,26.0044548154434,22.9948363698368,17.556172133103,98.75,99.05,21.8673475542553,3.44449663162231,,6.62879086,21.7978992462158,40.2343711853027
185,2015,Malaysia,2.677978,2.677978,1.279038,0.478317,0.800721,1.143126,139.584326,0.701596,0.701596,68.51414299999999,70.234909,6.49443,65.103837,0.180209,0.180209,0.180209,0.0,0.0,0.0,2.0,0.0,0.91708517074585,3.1,41.1,0.25394731760025,74.213,1.44,95.0625414700959,59.2427940952671,8.28749992585653,38.4496697879603,104.44,100.75,2.10438980238359,4.70381021499634,4.076,3.82201481,21.3044834136963,84.5525665283203
186,2015,Maldives,1.386538,1.386538,2.260623,0.801195,1.459428,0.013022,1.423881,0.08857,0.08857,5.416257,9.759181,2.588405,7.645398,5.045706,5.045706,5.045706,0.0,0.0,0.0,0.0,0.0,-0.23004537820816,6.604,,0.411403715610504,38.529,,1427.18,2.73333333333333,5.53360361810085,10.7232266023621,99.75,99.83,0.953206658777607,4.62230539321899,6.864,8.72545815,12.9394426345825,
187,2015,Mali,41.597571,41.597571,143.854764,135.792291,8.062473,3.136759,6.563992000000001,118.45571,118.45571,122.477625,292.760645,192.494172,114.754796,126.645057,126.645057,126.645057,0.0,0.0,0.0,1.0,5.153291594497778,-0.960362553596497,1.401,,-1.6827712059021,39.991,,15.2378088658324,10.896663634352,30.525122276133,22.3555320283093,96.9,98.09,1.45069057605961,3.80152010917664,,4.11143351,18.1554908752441,40.1157302856445
188,2015,Marshall Islands,5.855009,5.855009,4.203071,0.197327,4.005744,0.026704,0.009239,0.410107,0.410107,253.675097,1.867854,0.834659,1.071474,3.305723,3.305723,3.305723,0.0,0.0,0.0,1.0,0.0,-0.319557219743729,,,1.00298595428467,75.811,,271.111111111111,52.2222222222222,12.4228089275993,11.298856831791,90.0,90.0,,,,14.86287594,,88.4528121948242
189,2015,Mauritania,15.532793,15.532793,15.841479,13.123683,2.717796,0.385545,0.115339,5.343425,5.343425,109.980178,86.178825,27.00801,61.361988,63.577371,63.577371,63.577371,0.0,0.0,0.0,0.0,0.0,-1.06793129444122,10.108,,-0.635684847831726,51.089,,3.84783060056272,0.329911710488018,20.6295456111909,22.7465105988095,96.41,100.31,3.25472688117631,2.82956600189209,1.048,3.67363763,12.8434934616089,31.0638809204102
190,2015,Mauritius,0.771689,0.771689,0.64501,0.120168,0.524842,0.997135,16.031036999999998,0.003217,0.003217,91.063082,7.663114,1.962396,5.538616,26.959667,26.959667,26.959667,0.0,0.0,0.0,0.0,0.0,1.12657856941223,7.41,,0.988632321357727,41.0,0.9,632.388082123185,19.1787681522283,3.07196343387118,19.1931790105859,99.95,99.92,1.28654970760232,4.75847005844116,3.295,5.55042362,16.4709491729736,93.9682006835938
191,2015,Mexico,139.364575,139.364575,78.871089,1.06863,77.802459,0.054681,348.555424,41.424131,41.424131,487.883161,1067.887703,883.323584,192.861407,-0.007967,-0.007967,-0.007967,0.0,0.0,0.0,4.0,0.0,0.117517560720444,4.311,,-0.801780104637146,79.285,5.34,62.2815946912215,34.1217160935209,3.08518634351385,30.8402536024088,97.14,98.44,2.72064064964023,5.05087995529175,2.794,5.52738619,19.0187492370605,100.982269287109
192,2015,Moldova,6.718381,6.718381,51.112829000000005,11.241117,39.871712,4.989362,24.706319,78.249106,78.249106,97.660056,74.22828200000001,55.156332,16.028104,0.826431,0.826431,0.826431,0.0,0.0,0.0,0.0,0.0,-0.721139073371887,1.742,27.0,-0.326045989990234,42.49,0.63,98.7560678343838,11.7518248175182,12.8212557522034,21.1076657265026,87.74,90.67,9.67624033101868,5.80568695068359,6.215,8.55763531,18.1821689605713,105.059288024902
193,2015,Mongolia,20.554337,20.554337,14.495946,5.034091,9.461855,4.218587,27.232503,12.221891,12.221891,177.112634,34.272155,26.958779,10.82854,10.024434,10.024434,10.024434,0.0,0.0,0.0,1.0,0.0,-0.448192268610001,4.861,,0.711831986904144,68.23,0.41,1.94371713207737,9.10469149761818,14.079203180176,31.5158775834209,72.32,110.54,5.7356828193832,4.38715648651123,4.14,4.23154545,,
194,2015,Montenegro,6.5043500000000005,6.5043500000000005,1.466514,0.086587,1.379927,0.00838,4.859133,19.919333,19.919333,105.381237,26.307083,10.209679,15.328544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166538342833519,17.555,39.0,0.136638209223747,65.806,12.85,46.4424535315985,61.4869888475836,8.06118573423757,14.3534622406494,101.61,97.94,1.54869158222486,,4.946,9.02188778,,91.863410949707
195,2015,Morocco,113.407869,113.407869,47.403028000000006,3.99818,43.404848,45.177553,119.635243,141.935784,141.935784,1356.675661,843.919348,355.731959,485.28782,74.365398,74.365398,74.365398,0.0,0.0,0.0,0.0,0.0,-0.148065835237503,9.46,,-0.344394981861115,60.809,1.95,77.5433295989245,12.7373739637015,11.7961931846113,25.6226817262287,110.39,108.01,1.5579071134626,5.13336896896362,,5.10435581,22.2395477294922,
196,2015,Mozambique,107.065844,107.065844,293.628175,243.185049,50.443126,4.8014660000000005,22.595822,183.769818,183.769818,304.308138,247.321934,168.875881,311.137331,222.000215,222.000215,222.000215,0.0,0.0,0.0,1.0,0.0,-0.828703820705414,3.426,,-0.516435563564301,34.4,14.37,33.7592156463796,48.2463948727078,23.5663164946958,18.6152107018236,95.65,96.05,3.55075967356746,6.01083421707153,0.45,6.60972881,19.8523387908936,34.7621917724609
197,2015,Myanmar,58.130925,58.130925,136.882394,99.658316,37.224078,18.363894,47.44531,107.237552,107.237552,139.57846,216.727467,100.642957,107.053793,37.600468,37.600468,37.600468,0.0,0.0,0.0,6.0,0.0,-1.29010629653931,0.766,38.1,-1.16666913032532,29.858,4.48,78.2278679487965,45.9246034176517,26.771778645598,34.4688212621502,100.9,100.99,9.45417189526018,2.2456042766571,,5.47780561,8.73415756225586,
198,2015,Namibia,17.097715,17.097715,8.129315,4.601438,3.527877,0.6796679999999999,0.565778,6.496082,6.496082,101.216963,9.495869,6.996268,61.267557,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.295513331890106,20.808,59.1,0.725260257720947,46.9,7.93,2.88391696728978,8.49512322510901,6.65042679589334,27.5636536225028,103.3,99.79,3.39401538410559,9.85076808929443,1.912,9.98109627,22.5713329315186,
199,2015,Nauru,0.761347,0.761347,7.842545,7.519273,0.323272,0.026704,0.0,0.0,0.0,7.559858999999999,4.160316,4.142066,0.115483,2.479292,2.479292,2.479292,0.0,0.0,0.0,0.0,0.0,-0.121557876467705,,,1.08801794052124,100.0,,547.7,0.0,,,100.02,99.96,,6.25260305404663,6.25,14.00561714,10.2271690368652,
200,2015,Nepal,85.823699,85.823699,113.855001,98.334459,15.520542,3.589264,29.963413,73.572637,73.572637,289.757448,180.433992,85.551328,138.383405,59.66304,59.66304,59.66304,0.0,0.0,0.0,4.0,0.0,-1.1360867023468,10.644,,-0.997430026531219,18.557,3.3,194.095772584583,41.5907220090687,26.5185084313373,13.1616546296789,96.32,96.72,7.86890895590899,3.29425358772278,,5.46615553,,68.9282531738281
201,2015,Nicaragua,12.328752,12.328752,64.021646,19.327404,44.694242,0.218969,11.628411,28.934877,28.934877,203.658564,86.498574,42.388045,51.279688,13.594538,13.594538,13.594538,0.0,0.0,0.0,1.0,0.0,-0.862327516078949,4.7,,-0.092195525765419,57.895,18.15,51.100357320924,32.4707495429616,16.1099292353151,25.7346979136282,97.11,96.91,3.99737996694396,4.07843017578125,1.35,7.96303272,22.2829093933105,
202,2015,Niger,33.56117,33.56117,78.255638,68.199129,10.056509,0.869879,2.885943,54.563359,54.563359,48.798458,173.590061,83.341213,89.38445,213.213928,213.213928,213.213928,0.0,0.0,0.0,3.0,5.147494476813453,-0.722630620002747,0.553,,-1.05970323085785,16.247,0.01,15.741294702771,0.901397331649167,32.4169952714448,22.5383286848915,100.23,101.19,-0.576090369833189,4.48669004440308,0.203,5.34745932,18.5121898651123,20.897970199585
203,2015,Nigeria,81.71989,81.71989,878.49869,832.382222,46.116468000000005,9.721524,99.058493,182.784926,182.784926,867.158268,350.612046,172.469814,676.598169,14.277395,14.277395,14.277395,0.0,0.0,0.0,2.0,8.469472455204825,-0.99655681848526,4.135,35.9,-1.92170512676239,47.838,0.91,209.352391932101,24.6422807075332,20.6318934800012,20.160782897492,97.29,97.74,9.00943498007699,0.436954915523529,,3.58194995,9.2555103302002,45.6085815429688
204,2015,North Macedonia,9.119627,9.119627,5.716486000000001,5.101542,0.6149439999999999,0.949508,4.674984,0.63069,0.63069,201.85199,68.018136,52.589725,15.831752,0.34005,0.34005,0.34005,0.0,0.0,0.0,2.0,0.0,-0.0302746333181858,26.395,35.6,-0.292592734098434,57.408,6.73,75.8298969072165,39.4290245836638,9.72691849418736,23.9221832208017,104.14,102.79,-0.299920475631552,,4.528,6.34227896,,84.9836273193359
205,2015,Pakistan,494.759762,494.759762,301.375736,247.222992,54.152744,6.723594,6.965997,237.677745,237.677745,1846.635318,742.998963,601.884229,303.293006,70.430301,70.430301,70.430301,0.0,0.0,0.0,10.0,7.631431664576905,-0.709552943706512,3.566,31.3,-2.47188353538513,36.026,4.49,281.873810450394,5.10144250726443,23.2628407756242,19.602614668814,97.1,100.13,2.52932817254229,2.38609004020691,0.449,2.49493265,13.1872797012329,35.1742522238373
206,2015,Palau,0.525035,0.525035,0.432046,0.149538,0.282508,0.038861,0.012429,0.001225,0.001225,4.638892,3.249041,0.438919,1.947726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.133288472890854,,,0.821486234664917,78.159,,38.6304347826087,89.1086956521739,2.93510476829895,7.97755436388729,,,0.949040643697081,,,9.76325321,,
207,2015,Panama,31.370938,31.370938,30.481322,3.232224,27.249098,16.130353,20.759723,12.461617,12.461617,490.257389,122.658435,60.113714,60.540542,20.000856,20.000856,20.000856,0.0,0.0,0.0,2.0,0.0,0.277811020612717,4.335,50.8,0.377415180206299,66.696,14.18,53.4273475445224,57.6215596330275,2.94961630201192,26.5789491044727,98.44,100.09,0.137492058461504,3.36669993400574,2.77,6.93698502,15.220290184021,77.0092010498047
208,2015,Papua New Guinea,27.387501,27.387501,72.194439,66.411292,5.783147,1.56778,1.895428,13.980522,13.980522,220.663205,173.587549,162.696309,53.83492699999999,2.473997,2.473997,2.473997,0.0,0.0,0.0,3.0,0.0,-0.602256059646606,2.503,,-0.416289240121841,13.012,,19.306730556905,79.5486925319083,17.4569301700841,34.8049301310481,99.79,99.93,5.99595778127107,1.66600000858307,,1.81881714,4.81699991226196,
